"id","case_number","date","block","iucr","primary_type","description","location_description","arrest","domestic","beat","district","ward","community_area","fbi_code","x_coordinate","y_coordinate","year","updated_on","latitude","longitude","location"
"13444824","JH244167","2024-04-30T01:00:00.000","061XX S DR MARTIN LUTHER KING JR DR","0420","BATTERY","AGGRAVATED - KNIFE / CUTTING INSTRUMENT","ALLEY","false","false","0311","003","20","40","04B","1179972","1864490","2024","2024-05-08T15:41:27.000","41.783432002","-87.615701737","
,  
(41.783432002, -87.615701737)"
"13444801","JH244148","2024-04-30T01:00:00.000","035XX W 80TH PL","1020","ARSON","BY FIRE","STREET","false","false","0834","008","18","70","09","1154113","1850986","2024","2024-05-08T15:41:27.000","41.746928005","-87.710868475","
,  
(41.746928005, -87.710868475)"
"13448530","JH248837","2024-04-30T01:00:00.000","070XX S JEFFERY BLVD","0820","THEFT","$500 AND UNDER","APARTMENT","false","false","0332","003","5","43","06","1190762","1858684","2024","2024-05-08T15:41:27.000","41.767245969","-87.57632989","
,  
(41.767245969, -87.57632989)"
"13448044","JH248162","2024-04-30T01:00:00.000","006XX W ENGLEWOOD AVE","0281","CRIMINAL SEXUAL ASSAULT","NON-AGGRAVATED","RESIDENCE - PORCH / HALLWAY","false","false","0711","007","20","68","02","1173117","1863446","2024","2024-05-08T15:41:27.000","41.780721396","-87.640865208","
,  
(41.780721396, -87.640865208)"
"13447994","JH247959","2024-04-30T01:00:00.000","006XX N LA SALLE DR","0281","CRIMINAL SEXUAL ASSAULT","NON-AGGRAVATED","HOTEL / MOTEL","false","false","1832","018","42","8","02","1175035","1904235","2024","2024-05-08T15:41:27.000","41.892607132","-87.632613576","
,  
(41.892607132, -87.632613576)"
"13444805","JH244146","2024-04-30T00:46:00.000","035XX N LONG AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","1633","016","30","15","14","1139737","1922928","2024","2024-05-08T15:41:27.000","41.944620653","-87.76179246","
,  
(41.944620653, -87.76179246)"
"13444872","JH244197","2024-04-30T00:46:00.000","024XX W MADISON ST","0810","THEFT","OVER $500","STREET","false","false","1222","012","27","28","06","1160170","1899944","2024","2024-05-08T15:41:27.000","41.881152401","-87.687325253","
,  
(41.881152401, -87.687325253)"
"13444808","JH244150","2024-04-30T00:44:00.000","121XX S HALSTED ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","STREET","false","true","0524","005","21","53","08B","1173194","1824118","2024","2024-05-08T15:41:27.000","41.672798209","-87.641741325","
,  
(41.672798209, -87.641741325)"
"28094","JH244126","2024-04-30T00:43:00.000","079XX S RHODES AVE","0110","HOMICIDE","FIRST DEGREE MURDER","PORCH","false","false","0624","006","6","44","01A","1181281","1852507","2024","2024-05-08T15:41:27.000","41.750519353","-87.611271358","
,  
(41.750519353, -87.611271358)"
"13446536","JH246476","2024-04-30T00:40:00.000","008XX E 63RD ST","1305","CRIMINAL DAMAGE","CRIMINAL DEFACEMENT","CTA STATION","false","false","0313","003","20","42","14","1182734","1863414","2024","2024-05-08T15:41:27.000","41.780415657","-87.605608794","
,  
(41.780415657, -87.605608794)"
"13444794","JH244136","2024-04-30T00:27:00.000","011XX W 58TH ST","1020","ARSON","BY FIRE","VEHICLE NON-COMMERCIAL","false","false","0712","007","16","68","09","1169555","1866332","2024","2024-05-08T15:41:27.000","41.788718893","-87.653840532","
,  
(41.788718893, -87.653840532)"
"13445039","JH244390","2024-04-30T00:27:00.000","015XX W JARVIS AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE","false","false","2423","024","49","1","14","1164769","1949132","2024","2024-05-08T15:41:27.000","42.016030425","-87.66903815","
,  
(42.016030425, -87.66903815)"
"13445747","JH245008","2024-04-30T00:22:00.000","079XX S YALE AVE","1150","DECEPTIVE PRACTICE","CREDIT CARD FRAUD","OTHER (SPECIFY)","false","false","0623","006","17","44","11","1175993","1852368","2024","2024-05-08T15:41:27.000","41.750258064","-87.630653094","
,  
(41.750258064, -87.630653094)"
"13444848","JH244138","2024-04-30T00:18:00.000","012XX S CENTRAL PARK AVE","051A","ASSAULT","AGGRAVATED - HANDGUN","STREET","false","false","1021","010","24","29","04A","1152576","1893869","2024","2024-05-08T15:41:27.000","41.864635412","-87.715370706","
,  
(41.864635412, -87.715370706)"
"13444781","JH244132","2024-04-30T00:15:00.000","050XX W DEMING PL","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","2521","025","31","19","08B","1142447","1916499","2024","2024-05-08T15:41:27.000","41.926928833","-87.751991741","
,  
(41.926928833, -87.751991741)"
"13444816","JH244125","2024-04-30T00:10:00.000","043XX S STATE ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","0215","002","3","38","07","1176998","1876180","2024","2024-05-08T15:41:27.000","41.815578069","-87.6262528","
,  
(41.815578069, -87.6262528)"
"13444989","JH244314","2024-04-30T00:01:00.000","049XX N AVERS AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","1712","017","39","14","14","1149819","1932640","2024","2024-05-08T15:41:27.000","41.971080642","-87.72448126","
,  
(41.971080642, -87.72448126)"
"13445471","JH245093","2024-04-30T00:00:00.000","003XX S COLUMBUS DR","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","0114","001","42","32","14","1178331","1898943","2024","2024-05-07T15:46:39.000","41.878011115","-87.620670248","
,  
(41.878011115, -87.620670248)"
"13446225","JH245814","2024-04-30T00:00:00.000","027XX N HALSTED ST","0620","BURGLARY","UNLAWFUL ENTRY","COMMERCIAL / BUSINESS OFFICE","false","false","1935","019","43","7","05","1170464","1918501","2024","2024-05-07T15:46:39.000","41.931855021","-87.648982843","
,  
(41.931855021, -87.648982843)"
"13444950","JH244296","2024-04-30T00:00:00.000","017XX W 83RD ST","0520","ASSAULT","AGGRAVATED - KNIFE / CUTTING INSTRUMENT","RESIDENCE - PORCH / HALLWAY","false","false","0614","006","18","71","04A","1166242","1849656","2024","2024-05-07T15:46:39.000","41.743028921","-87.666462192","
,  
(41.743028921, -87.666462192)"
"13444791","JH244124","2024-04-30T00:00:00.000","002XX E 132ND ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true","0533","005","9","54","08B","1180081","1817855","2024","2024-05-07T15:46:39.000","41.655457127","-87.61672529","
,  
(41.655457127, -87.61672529)"
"13445342","JH244969","2024-04-30T00:00:00.000","009XX W WEED ST","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","false","false","1822","018","27","8","06","1169814","1910460","2024","2024-05-07T15:46:39.000","41.909804314","-87.651606387","
,  
(41.909804314, -87.651606387)"
"13444995","JH244446","2024-04-30T00:00:00.000","025XX W LELAND AVE","0810","THEFT","OVER $500","APARTMENT","false","false","1911","019","40","4","06","1158404","1931125","2024","2024-05-07T15:46:39.000","41.966751644","-87.692954868","
,  
(41.966751644, -87.692954868)"
"13445190","JH244593","2024-04-30T00:00:00.000","028XX E 83RD ST","0810","THEFT","OVER $500","STREET","false","false","0423","004","7","46","06","1196754","1850490","2024","2024-05-07T15:46:39.000","41.744614234","-87.554639013","
,  
(41.744614234, -87.554639013)"
"13444825","JH244158","2024-04-30T00:00:00.000","036XX W WAVELAND AVE","0810","THEFT","OVER $500","APARTMENT","false","true","1732","017","30","16","06","1151649","1924359","2024","2024-05-07T15:46:39.000","41.948321122","-87.717970786","
,  
(41.948321122, -87.717970786)"
"13451979","JH252787","2024-04-30T00:00:00.000","013XX W 98TH ST","0610","BURGLARY","FORCIBLE ENTRY","RESIDENCE","false","false","2213","022","21","73","05","1169071","1839794","2024","2024-05-08T15:40:46.000","41.715905524","-87.6563808","
,  
(41.715905524, -87.6563808)"
"13446837","JH246723","2024-04-30T00:00:00.000","057XX S HOMAN AVE","1710","OFFENSE INVOLVING CHILDREN","ENDANGERING LIFE / HEALTH OF CHILD","RESIDENCE","false","true","0822","008","14","63","20","1154693","1866355","2024","2024-05-07T15:46:39.000","41.789091406","-87.708333956","
,  
(41.789091406, -87.708333956)"
"13448799","JH249321","2024-04-30T00:00:00.000","045XX N KENMORE AVE","1152","DECEPTIVE PRACTICE","ILLEGAL USE CASH CARD","APARTMENT","false","false","1914","019","46","3","11","1168408","1930564","2024","2024-05-07T15:46:39.000","41.965001173","-87.65618806","
,  
(41.965001173, -87.65618806)"
"13444868","JH244207","2024-04-30T00:00:00.000","015XX N KILDARE AVE","0498","BATTERY","AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY","RESIDENCE","false","true","2534","025","36","23","04B","1147435","1909752","2024","2024-05-07T15:46:39.000","41.908320146","-87.733836124","
,  
(41.908320146, -87.733836124)"
"13445366","JH244994","2024-04-30T00:00:00.000","007XX W 81ST ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","0621","006","6","71","07","1172900","1851164","2024","2024-05-07T15:46:39.000","41.747022891","-87.642022652","
,  
(41.747022891, -87.642022652)"
"13445168","JH244235","2024-04-30T00:00:00.000","068XX N LORON AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","VEHICLE NON-COMMERCIAL","false","false","1621","016","45","12","14","1136968","1944974","2024","2024-05-07T15:46:39.000","42.005167036","-87.771438798","
,  
(42.005167036, -87.771438798)"
"13451881","JH253128","2024-04-30T00:00:00.000","002XX N JEFFERSON ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","1214","012","34","28","08B","1172286","1901798","2024","2024-05-08T15:40:46.000","41.885981015","-87.642781484","
,  
(41.885981015, -87.642781484)"
"13445560","JH245187","2024-04-30T00:00:00.000","015XX W HARRISON ST","2825","OTHER OFFENSE","HARASSMENT BY TELEPHONE","HOSPITAL BUILDING / GROUNDS","false","false","1231","012","28","28","26","1166251","1897462","2024","2024-05-07T15:46:39.000","41.874213816","-87.665067193","
,  
(41.874213816, -87.665067193)"
"13444765","JH244116","2024-04-30T00:00:00.000","048XX S DREXEL BLVD","0560","ASSAULT","SIMPLE","APARTMENT","false","true","0223","002","4","39","08A","1183003","1873107","2024","2024-05-07T15:46:39.000","41.807007819","-87.604321257","
,  
(41.807007819, -87.604321257)"
"13444809","JH244140","2024-04-30T00:00:00.000","041XX N ELSTON AVE","0460","BATTERY","SIMPLE","APARTMENT","true","true","1723","017","39","16","08B","1149906","1927585","2024","2024-05-07T15:46:39.000","41.957207671","-87.724293473","
,  
(41.957207671, -87.724293473)"
"13452737","JH254004","2024-04-30T00:00:00.000","045XX N CLARENDON AVE","1150","DECEPTIVE PRACTICE","CREDIT CARD FRAUD","COMMERCIAL / BUSINESS OFFICE","false","false","1914","019","46","3","11",,,"2024","2024-05-08T15:41:27.000",,,
"13448764","JH248830","2024-04-30T00:00:00.000","046XX W ALTGELD ST","0820","THEFT","$500 AND UNDER","RESIDENCE - PORCH / HALLWAY","false","false","2521","025","31","19","06","1144953","1916278","2024","2024-05-07T15:46:39.000","41.926275395","-87.742788766","
,  
(41.926275395, -87.742788766)"
"13448332","JH248557","2024-04-30T00:00:00.000","055XX N KIMBALL AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","1712","017","39","13","14","1152721","1936653","2024","2024-05-07T15:46:39.000","41.982035461","-87.713703505","
,  
(41.982035461, -87.713703505)"
"13448800","JH249116","2024-04-30T00:00:00.000","045XX N KENMORE AVE","1152","DECEPTIVE PRACTICE","ILLEGAL USE CASH CARD","APARTMENT","false","false","1914","019","46","3","11","1168408","1930564","2024","2024-05-07T15:46:39.000","41.965001173","-87.65618806","
,  
(41.965001173, -87.65618806)"
"13447509","JH244634","2024-04-30T00:00:00.000","001XX S CLARK ST","0560","ASSAULT","SIMPLE","COMMERCIAL / BUSINESS OFFICE","false","false","0112","001","34","32","08A","1175558","1899605","2024","2024-05-07T15:46:39.000","41.879890416","-87.630832031","
,  
(41.879890416, -87.630832031)"
"13444773","JH244120","2024-04-29T23:53:00.000","066XX S HALSTED ST","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","false","true","0723","007","16","68","14","1172117","1860644","2024","2024-05-07T15:46:39.000","41.773054421","-87.644613656","
,  
(41.773054421, -87.644613656)"
"13444857","JH244137","2024-04-29T23:50:00.000","090XX S HOUSTON AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE","false","false","0424","004","10","46","14","1198093","1845620","2024","2024-05-07T15:46:39.000","41.731217225","-87.549895296","
,  
(41.731217225, -87.549895296)"
"13444818","JH244114","2024-04-29T23:45:00.000","001XX W DIVISION ST","0860","THEFT","RETAIL THEFT","GROCERY FOOD STORE","false","false","1821","018","2","8","06","1175207","1908349","2024","2024-05-07T15:46:39.000","41.903892302","-87.631858359","
,  
(41.903892302, -87.631858359)"
"13444802","JH244110","2024-04-29T23:41:00.000","092XX S LANGLEY AVE","141A","WEAPONS VIOLATION","UNLAWFUL USE - HANDGUN","STREET","false","false","0633","006","8","44","15","1182522","1843672","2024","2024-05-07T15:46:39.000","41.726246448","-87.606997044","
,  
(41.726246448, -87.606997044)"
"13444856","JH244142","2024-04-29T23:40:00.000","029XX E 83RD ST","1310","CRIMINAL DAMAGE","TO PROPERTY","GAS STATION","false","false","0424","004","7","46","14","1197409","1850508","2024","2024-05-07T15:46:39.000","41.744647338","-87.552238463","
,  
(41.744647338, -87.552238463)"
"13444893","JH244255","2024-04-29T23:40:00.000","074XX S ST LAWRENCE AVE","2820","OTHER OFFENSE","TELEPHONE THREAT","APARTMENT","false","true","0323","003","6","69","08A","1181525","1855764","2024","2024-05-07T15:46:39.000","41.759451286","-87.610276928","
,  
(41.759451286, -87.610276928)"
"13445263","JH244696","2024-04-29T23:30:00.000","047XX N KENNETH AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE","false","true","1722","017","39","16","14","1145603","1931151","2024","2024-05-07T15:46:39.000","41.967075885","-87.740021992","
,  
(41.967075885, -87.740021992)"
"13444775","JH244113","2024-04-29T23:30:00.000","012XX E 87TH ST","0460","BATTERY","SIMPLE","STREET","false","false","0412","004","8","48","08B","1186219","1847553","2024","2024-05-07T15:46:39.000","41.73680993","-87.593332557","
,  
(41.73680993, -87.593332557)"
"13444758","JH244109","2024-04-29T23:30:00.000","056XX S KILPATRICK AVE","1345","CRIMINAL DAMAGE","TO CITY OF CHICAGO PROPERTY","CTA TRAIN","false","false","0813","008","13","56","14","1146073","1866900","2024","2024-05-07T15:46:39.000","41.790754583","-87.739927261","
,  
(41.790754583, -87.739927261)"
"13444779","JH244107","2024-04-29T23:25:00.000","021XX N MC VICKER AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","STREET","false","true","2512","025","36","19","08B","1135727","1913443","2024","2024-05-07T15:46:39.000","41.918665183","-87.776758101","
,  
(41.918665183, -87.776758101)"
"13445059","JH244418","2024-04-29T23:15:00.000","001XX E 74TH ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0323","003","6","69","08B","1178560","1855983","2024","2024-05-07T15:46:39.000","41.76012012","-87.621136847","
,  
(41.76012012, -87.621136847)"
"13444753","JH244095","2024-04-29T23:14:00.000","073XX S WOLCOTT AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true","0735","007","17","67","08B","1164957","1856044","2024","2024-05-07T15:46:39.000","41.76058574","-87.670990313","
,  
(41.76058574, -87.670990313)"
"13448963","JH244175","2024-04-29T23:09:00.000","106XX S YATES AVE","0820","THEFT","$500 AND UNDER","APARTMENT","false","false","0434","004","10","51","06","1194343","1834734","2024","2024-05-07T15:46:39.000","41.701437836","-87.56398899","
,  
(41.701437836, -87.56398899)"
"13444777","JH244098","2024-04-29T23:02:00.000","019XX E 71ST PL","0560","ASSAULT","SIMPLE","APARTMENT","false","false","0333","003","5","43","08A","1190562","1857968","2024","2024-05-07T15:46:39.000","41.765286035","-87.577086035","
,  
(41.765286035, -87.577086035)"
"13444899","JH244224","2024-04-29T23:00:00.000","020XX S DEARBORN ST","0810","THEFT","OVER $500","STREET","false","false","0131","001","3","33","06","1176220","1890656","2024","2024-05-07T15:46:39.000","41.855318894","-87.628671012","
,  
(41.855318894, -87.628671012)"
"13452111","JH253257","2024-04-29T23:00:00.000","058XX N ELSTON AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","1622","016","39","11","14",,,"2024","2024-05-07T15:46:39.000",,,
"13446732","JH245566","2024-04-29T23:00:00.000","042XX N HAZEL ST","0810","THEFT","OVER $500","STREET","false","false","1915","019","46","3","06","1169586","1928673","2024","2024-05-07T15:46:39.000","41.95978658","-87.651912165","
,  
(41.95978658, -87.651912165)"
"13444806","JH244100","2024-04-29T23:00:00.000","027XX N MOZART ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","1411","014","1","22","08B","1156905","1918145","2024","2024-05-07T15:46:39.000","41.931164304","-87.698819806","
,  
(41.931164304, -87.698819806)"
"13444811","JH244151","2024-04-29T23:00:00.000","071XX S CONSTANCE AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","true","true","0324","003","7","43","08B","1189606","1858081","2024","2024-05-07T15:46:39.000","41.765619127","-87.580586386","
,  
(41.765619127, -87.580586386)"
"13444764","JH244094","2024-04-29T22:59:00.000","033XX S WESTERN AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","true","true","0911","009","12","59","08B","1160882","1882645","2024","2024-05-07T15:46:39.000","41.833667467","-87.685190333","
,  
(41.833667467, -87.685190333)"
"13445834","JH245405","2024-04-29T22:50:00.000","025XX W 73RD ST","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0832","008","18","66","03","1160388","1856152","2024","2024-05-07T15:46:39.000","41.760977425","-87.687733001","
,  
(41.760977425, -87.687733001)"
"13444789","JH244093","2024-04-29T22:49:00.000","055XX S WELLS ST","143A","WEAPONS VIOLATION","UNLAWFUL POSSESSION - HANDGUN","STREET","true","false","0711","007","20","68","15","1175550","1868337","2024","2024-05-07T15:46:39.000","41.794088699","-87.631799109","
,  
(41.794088699, -87.631799109)"
"13444778","JH244096","2024-04-29T22:45:00.000","053XX W DIVISION ST","0560","ASSAULT","SIMPLE","APARTMENT","false","true","2532","025","37","25","08A","1140298","1907474","2024","2024-05-07T15:46:39.000","41.902202935","-87.760110141","
,  
(41.902202935, -87.760110141)"
